"gid","weekend","hour_term_8_10","hour_term_11_13","hour_term_14_16","hour_term_17_19","hour_term_20_22","hour_term_23_1","hour_term_2_4","hour_term_5_7","trip_length_km","trip_duration_min","avg_speed_kms","ln_n_coord","education","health","leisure","cafe","errand","shopping","home","work","meeting","mode"
7731,0,0,0,0,1,0,0,0,0,"17.867","31.133","34.90","5.476",0,0,0,0,1,0,0,0,0,"1"
7732,0,0,0,0,0,0,0,0,1,"37.773","61.317","37.10","6.107",0,0,0,0,0,0,0,1,0,"1"
7738,0,0,0,0,1,0,0,0,0,"0.754","8.55","5.40","2.833",0,0,0,0,0,0,1,0,0,"3"
7737,0,0,0,0,1,0,0,0,0,"8.511","43.583","11.90","4.920",0,0,0,0,0,0,1,0,0,"1"
7744,0,0,0,0,1,0,0,0,0,"12.604","13.717","56.60","4.984",0,0,0,0,0,0,1,0,0,"1"
7734,0,0,0,1,0,0,0,0,0,"18.556","30.45","37.80","5.521",0,0,0,0,0,0,1,0,0,"1"
7740,0,0,0,0,0,1,0,0,0,"18.283","17.067","65.40","5.204",0,0,0,0,1,0,0,0,0,"1"
7741,0,0,0,0,1,0,0,0,0,"9.062","24.017","23.20","3.091",0,0,0,0,0,0,1,0,0,"3"
7742,0,0,0,1,0,0,0,0,0,"1.445","17.45","5.40","3.401",0,0,0,0,0,0,0,1,0,"3"
7746,0,0,0,1,0,0,0,0,0,"19.800","28.983","41.70","5.342",0,0,0,0,0,0,1,0,0,"5"
7743,0,0,0,1,0,0,0,0,0,"9.502","29.633","19.40","5.094",0,0,0,0,0,0,0,1,0,"1"
7778,0,0,0,0,1,0,0,0,0,"1.181","10.383","7.40","2.944",0,0,0,1,0,0,0,0,0,"1"
7752,0,0,0,0,0,0,0,0,1,"22.186","43.85","30.90","5.624",0,0,0,0,0,0,0,1,0,"1"
7753,0,0,0,0,1,0,0,0,0,"11.272","21.617","31.50","5.043",0,0,0,0,0,0,1,0,0,"3"
7735,0,0,0,0,0,1,0,0,0,"14.091","23.7","41.60","5.375",0,0,0,0,0,0,1,0,0,"1"
7739,0,0,0,0,1,0,0,0,0,"0.811","3.1","20.30","2.996",0,0,0,0,0,0,0,1,0,"1"
7747,0,0,0,0,1,0,0,0,0,"8.721","33.55","15.80","5.165",0,0,0,0,0,0,0,1,0,"2"
7748,0,0,0,1,0,0,0,0,0,"2.247","4.3","37.80","3.807",0,0,0,0,1,0,0,0,0,"1"
7749,0,0,0,0,1,0,0,0,0,"1.209","11.55","9.20","3.584",0,0,0,0,0,0,0,1,0,"1"
7750,0,0,0,1,0,0,0,0,0,"4.940","15.65","19.80","4.344",0,0,0,0,0,0,1,0,0,"1"
7751,0,0,0,0,0,0,0,0,1,"1.443","5.55","18.20","3.401",0,0,0,0,0,0,0,1,0,"1"
7766,0,0,0,0,1,0,0,0,0,"1.329","6.633","14.40","3.466",0,0,0,0,0,0,1,0,0,"1"
7794,0,0,0,1,0,0,0,0,0,"1.668","41.133","2.60","3.584",0,0,1,0,0,0,0,0,0,"4"
7762,0,0,0,1,0,0,0,0,0,"7.972","35.617","13.80","3.611",0,0,0,0,0,0,1,0,0,"7"
7763,0,0,0,1,0,0,0,0,0,"0.904","14.1","4.70","3.219",0,0,0,0,0,0,1,0,0,"7"
7754,0,0,0,0,1,0,0,0,0,"16.206","43.6","22.30","5.455",0,0,0,0,0,0,0,1,0,"1"
15315,0,0,0,0,1,0,0,0,0,"5.050","17.383","17.70","4.357",0,0,0,0,0,0,1,0,0,"1"
7755,0,0,0,0,1,0,0,0,0,"4.162","5.15","55.60","4.060",0,0,0,0,0,0,1,0,0,"1"
16389,1,0,0,0,0,0,0,0,1,"1.899","13.367","9.10","3.738",0,0,1,0,0,0,0,0,0,"2"
7758,0,0,0,0,1,0,0,0,0,"19.838","30.717","39.30","5.429",0,0,0,0,0,0,0,1,0,"1"
7767,0,0,0,0,1,0,0,0,0,"8.953","34.017","15.90","5.069",0,0,0,0,0,0,1,0,0,"1"
15302,0,0,0,0,1,0,0,0,0,"30.294","45.017","41.40","5.808",0,0,0,0,1,0,0,0,0,"5"
15304,0,0,0,0,0,1,0,0,0,"11.235","14.817","46.40","4.883",0,0,0,0,0,0,1,0,0,"1"
7842,0,0,0,0,1,0,0,0,0,"3.783","14.417","16.70","4.263",0,0,0,0,0,0,1,0,0,"5"
15305,0,0,0,0,1,0,0,0,0,"0.353","5.367","5.80","2.485",0,0,0,0,0,0,1,0,0,"3"
7765,0,0,0,0,0,0,0,0,1,"14.808","38.483","24.10","5.425",0,0,0,0,0,0,0,1,0,"1"
7759,0,0,0,0,0,1,0,0,0,"15.300","19.283","48.00","4.913",0,0,0,0,1,0,0,0,0,"1"
7760,0,0,0,0,0,1,0,0,0,"1.648","4.067","26.50","3.434",0,0,0,0,1,0,0,0,0,"1"
9459,0,0,0,1,0,0,0,0,0,"3.241","23.15","8.50","3.850",0,0,0,0,0,1,0,0,0,"1"
7764,0,0,0,0,0,0,0,0,1,"25.193","20.967","75.70","5.468",0,0,0,0,0,0,0,1,0,"1"
7757,0,0,0,1,0,0,0,0,0,"31.843","66.767","28.60","6.161",0,0,0,0,0,0,1,0,0,"1"
7770,0,0,0,0,0,1,0,0,0,"16.637","50.783","20.10","4.443",0,0,0,0,0,0,1,0,0,"3"
7771,0,0,0,0,0,0,1,0,0,"2.801","16.033","11.20","4.078",0,0,0,0,0,0,1,0,0,"3"
9532,0,0,0,1,0,0,0,0,0,"0.967","11.3","7.30","3.296",0,0,0,0,0,0,0,1,0,"3"
7769,0,0,0,1,0,0,0,0,0,"13.745","29.867","27.90","5.293",0,0,0,0,0,0,1,0,0,"1"
7772,0,0,0,1,0,0,0,0,0,"7.184","7.95","54.00","4.419",0,0,0,0,0,0,1,0,0,"1"
7783,0,0,0,0,0,1,0,0,0,"5.865","20.233","17.60","4.595",0,0,1,0,0,0,0,0,0,"1"
7887,0,0,0,0,0,1,0,0,0,"2.958","10.167","17.90","3.912",0,0,0,0,0,0,1,0,0,"5"
7784,0,0,0,0,1,0,0,0,0,"5.415","22.367","14.60","4.605",0,0,1,0,0,0,0,0,0,"1"
7775,0,0,0,0,1,0,0,0,0,"35.819","58.433","36.80","6.155",0,0,0,0,0,0,1,0,0,"3"
7787,0,0,0,0,0,1,0,0,0,"4.398","10.833","28.80","4.454",0,0,0,0,0,0,1,0,0,"1"
7788,0,0,0,0,0,1,0,0,0,"11.317","36.583","18.90","5.182",0,0,0,0,0,0,1,0,0,"1"
7845,0,0,0,1,0,0,0,0,0,"6.474","18.783","21.70","4.727",0,0,0,0,0,0,1,0,0,"1"
7789,0,0,0,1,0,0,0,0,0,"11.320","14.367","49.00","4.913",0,0,0,0,0,0,1,0,0,"5"
7790,0,0,0,0,0,0,1,0,0,"3.572","12.333","17.40","3.970",0,0,0,0,0,1,0,0,0,"1"
8211,0,0,0,0,1,0,0,0,0,"2.419","6.2","25.80","3.871",0,0,0,0,0,0,1,0,0,"2"
7780,0,0,0,1,0,0,0,0,0,"24.515","54.483","27.30","5.869",1,0,0,0,0,0,0,0,0,"1"
7870,0,0,0,0,0,1,0,0,0,"3.195","12.317","15.70","4.205",0,0,0,0,0,0,1,0,0,"2"
7964,0,0,0,0,0,0,0,0,1,"11.833","40.05","17.90","3.829",0,0,0,0,0,0,0,1,0,"3"
7782,0,0,0,0,1,0,0,0,0,"7.069","11.95","37.30","4.771",0,0,0,0,0,0,0,0,1,"1"
7795,0,0,0,0,0,0,0,0,1,"15.400","24.283","38.80","5.394",0,0,0,0,0,0,0,1,0,"1"
15326,0,0,0,0,1,0,0,0,0,"5.618","10.75","33.10","4.575",0,0,1,0,0,0,0,0,0,"1"
7796,0,0,0,0,1,0,0,0,0,"2.675","3.95","48.00","3.784",0,0,0,0,0,0,0,1,0,"3"
7797,0,0,0,0,1,0,0,0,0,"6.052","32.6","11.60","3.555",0,0,0,0,0,0,1,0,0,"3"
7805,0,0,1,0,0,0,0,0,0,"10.104","11.85","52.60","4.554",0,0,0,0,0,0,0,1,0,"1"
17233,1,0,1,0,0,0,0,0,0,"0.759","8.833","10.30","3.219",0,0,0,1,0,0,0,0,0,"1"
15406,0,0,0,0,1,0,0,0,0,"3.857","15.9","15.50","4.263",0,0,0,1,0,0,0,0,0,"1"
7803,0,0,0,0,1,0,0,0,0,"11.041","58.183","11.50","5.298",0,0,0,0,0,0,1,0,0,"1"
7800,0,0,0,1,0,0,0,0,0,"30.626","49.033","43.30","5.823",0,0,0,0,0,0,1,0,0,"1"
7801,0,0,0,0,0,0,0,0,1,"4.110","12.267","20.60","4.454",0,0,0,0,0,0,0,1,0,"2"
7802,0,0,0,0,0,0,0,0,1,"0.956","7.3","8.10","2.639",0,0,0,1,0,0,0,0,0,"1"
7798,0,0,0,1,0,0,0,0,0,"18.636","42.283","27.00","5.442",0,0,0,0,0,0,0,1,0,"5"
7895,0,0,0,0,0,1,0,0,0,"0.901","24.217","3.30","3.367",0,0,1,0,0,0,0,0,0,"4"
7806,0,0,0,1,0,0,0,0,0,"26.515","59.783","26.70","5.869",0,0,0,0,0,0,1,0,0,"5"
7799,0,0,0,0,0,0,0,0,1,"34.849","59.733","37.30","5.529",0,0,0,0,0,0,0,1,0,"3"
7807,0,0,0,0,1,0,0,0,0,"15.166","53.6","17.90","5.595",0,0,0,1,0,0,0,0,0,"1"
7804,0,0,0,0,0,1,0,0,0,"18.621","25.1","45.10","5.338",0,0,1,0,0,0,0,0,0,"1"
7839,0,0,0,0,0,0,0,0,1,"3.168","9.733","20.40","4.025",0,0,0,0,0,0,0,1,0,"1"
7841,0,0,0,0,1,0,0,0,0,"14.100","31.183","27.00","5.257",0,0,0,0,0,0,0,1,0,"1"
7852,0,0,0,0,1,0,0,0,0,"4.123","13.433","19.70","4.277",0,0,0,0,0,0,1,0,0,"1"
7808,0,0,0,0,1,0,0,0,0,"21.891","38.067","34.90","5.620",0,0,0,0,0,0,1,0,0,"5"
7817,0,1,0,0,0,0,0,0,0,"2.821","13.95","12.10","3.989",0,0,0,0,0,0,0,1,0,"3"
10043,0,0,1,0,0,0,0,0,0,"1.144","3.267","20.90","3.135",0,0,0,0,0,0,0,1,0,"5"
7866,0,0,0,0,0,1,0,0,0,"3.249","37.383","5.40","3.784",0,0,0,0,0,0,1,0,0,"1"
7867,0,0,0,0,0,1,0,0,0,"1.006","2.533","26.00","2.944",0,0,0,0,0,0,1,0,0,"1"
7811,0,0,0,0,0,0,0,0,1,"36.274","31.583","71.00","5.775",0,0,0,0,0,0,1,0,0,"1"
7810,0,0,0,0,0,0,0,0,1,"25.171","36.4","41.80","5.677",0,0,0,0,0,0,0,1,0,"1"
7822,0,0,0,0,1,0,0,0,0,"2.036","16.433","8.10","3.664",0,0,0,0,0,0,1,0,0,"3"
7823,0,0,0,1,0,0,0,0,0,"1.612","21.967","4.60","3.555",0,0,0,1,0,0,0,0,0,"7"
7868,0,0,0,0,1,0,0,0,0,"17.624","54.5","19.50","3.761",0,0,0,0,0,0,1,0,0,"3"
7816,0,0,0,0,0,0,0,0,1,"12.673","39.583","19.20","5.159",0,0,0,0,0,0,1,0,0,"7"
7854,0,0,0,0,0,0,0,0,1,"0.739","12.717","5.50","3.091",0,0,0,0,0,0,0,1,0,"3"
7812,0,0,0,1,0,0,0,0,0,"5.915","21.1","18.20","4.718",0,0,0,0,0,0,0,1,0,"3"
7814,0,0,0,0,1,0,0,0,0,"25.851","40.417","38.40","5.778",0,0,0,0,0,0,1,0,0,"1"
7818,0,0,0,1,0,0,0,0,0,"24.120","47.2","80.40","6.335",0,0,0,0,0,0,0,1,0,"1"
7813,0,0,0,0,0,1,0,0,0,"0.948","5.017","14.20","3.135",0,0,0,0,0,0,1,0,0,"3"
7819,0,0,0,0,0,1,0,0,0,"1.708","10.533","10.70","3.584",0,0,0,0,0,0,1,0,0,"3"
7815,0,0,0,0,1,0,0,0,0,"2.883","10.783","17.00","3.970",0,0,1,0,0,0,0,0,0,"1"
7824,0,0,0,0,0,0,0,0,1,"22.344","46.483","28.90","5.561",0,0,0,0,0,0,0,1,0,"3"
7829,0,0,0,0,0,0,0,0,1,"3.603","9.45","24.10","4.078",0,0,0,0,0,0,0,1,0,"1"
7820,0,0,0,0,0,0,0,0,1,"6.383","26.5","15.10","4.710",0,0,0,1,0,0,0,0,0,"1"
7821,0,0,0,0,1,0,0,0,0,"1.866","6.45","18.50","3.738",0,0,0,0,0,0,1,0,0,"2"
7831,0,0,0,1,0,0,0,0,0,"15.596","50.6","18.50","5.403",0,0,0,0,0,0,0,1,0,"1"
7832,0,0,0,0,0,1,0,0,0,"1.115","20.683","3.80","3.296",0,0,0,0,0,0,1,0,0,"4"
7825,0,0,0,0,0,1,0,0,0,"1.766","9.033","12.00","3.497",0,0,0,0,0,0,1,0,0,"1"
7828,0,0,0,0,0,0,0,0,1,"9.923","28.733","22.60","3.932",0,0,0,0,0,0,0,1,0,"3"
7833,0,0,0,0,1,0,0,0,0,"11.188","39.567","17.40","5.236",0,0,0,0,0,0,1,0,0,"1"
7834,0,1,0,0,0,0,0,0,0,"0.422","7.5","4.40","2.485",0,0,0,0,0,0,0,1,0,"3"
7830,0,0,0,0,1,0,0,0,0,"25.135","40.517","38.10","5.730",0,0,0,0,0,0,1,0,0,"1"
7836,0,0,0,0,0,0,0,0,1,"6.351","21.817","17.60","2.996",0,1,0,0,0,0,0,0,0,"3"
7835,0,0,0,1,0,0,0,0,0,"1.671","20.6","5.20","3.611",0,0,0,0,0,0,1,0,0,"4"
7837,0,0,0,0,1,0,0,0,0,"0.864","12.833","4.50","3.091",0,0,0,0,0,0,1,0,0,"4"
7838,0,0,0,0,0,0,1,0,0,"0.946","16.783","4.10","3.219",0,0,0,1,0,0,0,0,0,"4"
11830,0,0,0,0,1,0,0,0,0,"0.838","3.183","19.60","2.944",0,0,0,0,0,0,1,0,0,"3"
9919,0,0,0,1,0,0,0,0,0,"2.074","5.35","29.70","3.761",0,0,0,0,0,0,0,1,0,"1"
7843,0,0,0,0,0,0,0,0,1,"16.103","24.9","39.50","5.118",0,0,0,0,0,0,0,1,0,"1"
7855,0,0,0,0,0,0,0,0,1,"19.662","49.283","24.90","5.375",0,0,0,0,0,0,0,1,0,"3"
17334,1,0,1,0,0,0,0,0,0,"0.879","5.55","14.70","3.219",0,0,0,0,0,1,0,0,0,"1"
7848,0,0,0,0,1,0,0,0,0,"14.558","35.883","24.00","5.371",0,0,0,0,0,0,1,0,0,"1"
9748,0,0,1,0,0,0,0,0,0,"3.398","12.4","16.70","3.807",0,1,0,0,0,0,0,0,0,"2"
8476,0,1,0,0,0,0,0,0,0,"1.981","16.633","7.70","3.638",0,0,0,0,0,0,0,1,0,"7"
7862,0,0,0,0,1,0,0,0,0,"5.866","19.167","19.10","4.635",0,0,0,0,0,0,0,1,0,"1"
7863,0,0,0,0,0,1,0,0,0,"0.882","2.967","22.90","3.135",0,0,0,0,0,0,1,0,0,"1"
8624,0,0,0,1,0,0,0,0,0,"1.246","11.4","8.60","3.434",1,0,0,0,0,0,0,0,0,"3"
7857,0,0,0,0,0,0,0,0,1,"6.802","30.533","13.50","4.779",0,0,0,0,0,0,0,1,0,"1"
7913,0,0,0,0,0,0,0,0,1,"1.840","13.317","9.70","3.784",0,0,0,0,0,0,0,1,0,"1"
7877,0,0,0,1,0,0,0,0,0,"12.648","18.433","41.40","5.182",0,0,0,0,0,0,1,0,0,"1"
7844,0,0,0,0,1,0,0,0,0,"31.096","41.117","45.60","5.938",0,0,0,0,0,0,1,0,0,"1"
7858,0,0,0,1,0,0,0,0,0,"0.894","19.267","3.60","3.219",0,0,0,0,0,0,1,0,0,"4"
7859,0,0,0,0,0,1,0,0,0,"0.674","1.567","29.80","2.773",0,0,0,0,0,1,0,0,0,"1"
7849,0,0,0,0,1,0,0,0,0,"5.097","18.833","17.70","4.595",0,0,0,0,0,0,1,0,0,"1"
7871,0,0,0,1,0,0,0,0,0,"15.010","54.6","16.70","5.521",0,0,0,0,0,0,1,0,0,"1"
7864,0,0,0,0,0,0,0,0,1,"25.988","34.667","45.60","5.628",0,0,0,0,0,0,0,1,0,"1"
9460,0,0,0,1,0,0,0,0,0,"1.344","2.9","31.90","3.178",0,0,0,0,0,1,0,0,0,"1"
7885,0,0,0,1,0,0,0,0,0,"7.942","17.867","28.20","4.754",0,0,0,0,0,0,1,0,0,"1"
8469,0,0,0,0,1,0,0,0,0,"1.566","5.233","17.30","3.367",0,0,0,0,0,0,0,1,0,"7"
7860,0,0,0,0,1,0,0,0,0,"25.114","35.167","43.40","5.609",0,0,0,0,0,0,1,0,0,"1"
7861,0,0,0,0,0,1,0,0,0,"29.345","71.35","24.70","5.209",0,0,0,0,0,0,1,0,0,"3"
7872,0,0,0,0,0,1,0,0,0,"2.074","4.833","28.30","3.466",0,0,1,0,0,0,0,0,0,"1"
7882,0,0,0,0,1,0,0,0,0,"3.340","10.317","23.50","4.234",0,0,0,0,0,0,1,0,0,"1"
7896,0,0,0,0,0,0,0,0,1,"11.270","18.367","59.70","4.443",0,0,0,0,0,0,0,1,0,"5"
7873,0,0,0,1,0,0,0,0,0,"30.833","52.483","36.30","5.911",0,0,0,0,0,0,1,0,0,"1"
7875,0,0,0,0,1,0,0,0,0,"13.320","71.267","11.30","5.371",0,0,0,0,0,0,1,0,0,"3"
7879,0,0,0,0,0,1,0,0,0,"6.516","50.217","7.70","4.718",0,0,0,0,0,0,1,0,0,"3"
7876,0,0,0,0,1,0,0,0,0,"9.328","33.367","17.30","5.153",0,0,0,0,0,0,1,0,0,"3"
7888,0,0,0,0,0,1,0,0,0,"12.083","39.167","18.70","4.304",0,0,0,0,0,0,1,0,0,"5"
7880,0,0,0,0,1,0,0,0,0,"5.430","42.667","7.90","4.159",0,0,0,0,0,0,1,0,0,"3"
7907,0,0,0,0,0,1,0,0,0,"4.299","9.3","28.80","4.304",0,0,1,0,0,0,0,0,0,"1"
13675,0,0,0,1,0,0,0,0,0,"1.733","3.817","27.80","3.296",0,0,1,0,0,0,0,0,0,"1"
7883,0,0,0,1,0,0,0,0,0,"11.160","65.2","10.30","5.380",0,0,0,0,0,0,1,0,0,"2"
7912,0,0,0,0,0,1,0,0,0,"6.582","8.267","48.60","4.431",0,0,0,1,0,0,0,0,0,"1"
7884,0,0,0,0,1,0,0,0,0,"19.083","30.983","37.10","5.557",0,0,0,0,0,0,1,0,0,"1"
7897,0,0,1,0,0,0,0,0,0,"16.713","29.683","46.40","5.620",0,0,0,0,0,0,1,0,0,"1"
7886,0,0,0,0,0,0,0,0,1,"18.801","38.133","29.60","5.398",0,0,0,0,0,0,0,1,0,"3"
7899,0,0,0,0,0,1,0,0,0,"11.411","25.2","27.30","5.193",0,0,0,0,0,0,1,0,0,"1"
7889,0,0,0,0,1,0,0,0,0,"14.547","30.267","28.60","5.407",0,0,0,0,0,0,0,1,0,"1"
7893,0,0,0,0,1,0,0,0,0,"6.179","25.283","15.20","3.258",0,0,0,0,0,0,1,0,0,"3"
7894,0,0,0,0,0,0,0,0,1,"11.230","29.4","23.10","3.367",0,0,0,0,0,0,0,1,0,"3"
9832,0,0,0,1,0,0,0,0,0,"3.045","9.65","20.70","3.638",0,0,0,1,0,0,0,0,0,"1"
7898,0,0,0,0,0,1,0,0,0,"1.000","4.067","20.80","3.332",0,0,0,0,0,0,1,0,0,"1"
7901,0,0,0,0,0,1,0,0,0,"2.129","8.617","15.50","3.761",0,0,0,0,0,0,1,0,0,"1"
7906,0,0,0,0,1,0,0,0,0,"4.846","9.967","29.30","4.382",0,1,0,0,0,0,0,0,0,"1"
7919,0,0,0,0,1,0,0,0,0,"5.996","41.967","8.60","4.736",0,0,0,0,0,0,1,0,0,"3"
7909,0,0,0,0,1,0,0,0,0,"3.720","17.883","12.80","4.277",0,0,0,0,0,0,1,0,0,"3"
7920,0,0,0,0,0,0,0,0,1,"9.885","20.05","29.80","4.977",0,0,0,0,0,0,0,1,0,"1"
7902,0,0,0,0,0,1,0,0,0,"7.557","29.567","15.70","4.852",0,0,0,0,0,0,1,0,0,"1"
7903,0,0,0,1,0,0,0,0,0,"13.766","46.75","17.90","3.932",0,0,0,0,0,0,1,0,0,"3"
7914,0,0,0,0,0,1,0,0,0,"1.576","17.083","5.60","1.792",1,0,0,0,0,0,0,0,0,"4"
13068,0,0,1,0,0,0,0,0,0,"1.005","4.617","15.70","3.258",0,0,0,0,0,1,0,0,0,"1"
7916,0,0,0,0,0,0,0,0,1,"45.449","66.933","53.50","6.372",0,0,0,0,1,0,0,0,0,"1"
15303,0,0,0,0,1,0,0,0,0,"44.618","106.533","26.80","6.071",0,0,0,0,1,0,0,0,0,"5"
7937,0,0,0,0,1,0,0,0,0,"2.213","4.383","31.40","3.664",0,0,0,0,0,0,1,0,0,"5"
7977,0,0,0,0,0,1,0,0,0,"5.138","8.85","35.40","4.290",0,0,0,0,0,0,1,0,0,"1"
8598,0,0,0,0,0,0,1,0,0,"3.777","29.967","8.10","3.664",0,0,0,0,0,0,0,1,0,"3"
8394,0,0,1,0,0,0,0,0,0,"1.996","29.733","4.10","3.738",0,0,0,0,0,0,1,0,0,"4"
13125,0,0,1,0,0,0,0,0,0,"2.859","28.817","6.20","3.219",0,0,0,0,0,1,0,0,0,"4"
7983,0,0,0,0,0,0,0,0,1,"9.990","27.033","22.60","5.037",0,0,0,0,0,0,0,0,1,"1"
7917,0,0,0,0,0,1,0,0,0,"34.133","56.383","36.50","6.118",0,0,0,0,0,0,1,0,0,"1"
13136,0,1,0,0,0,0,0,0,0,"0.646","9.933","4.40","2.773",0,0,0,0,0,0,0,1,0,"3"
7924,0,1,0,0,0,0,0,0,0,"17.849","29.15","36.30","5.268",0,0,0,0,0,0,0,1,0,"1"
7925,0,0,0,0,0,0,0,0,1,"1.101","10.45","9.60","3.332",0,0,0,0,1,0,0,0,0,"1"
7926,0,1,0,0,0,0,0,0,0,"5.926","24.617","15.00","3.091",0,0,0,0,0,0,0,1,0,"5"
7927,0,0,0,0,0,0,0,0,1,"1.137","9.467","9.20","3.332",0,0,0,0,0,0,0,1,0,"1"
7928,0,0,0,0,0,1,0,0,0,"10.961","23.05","29.00","5.170",0,0,1,0,0,0,0,0,0,"1"
9824,0,0,0,1,0,0,0,0,0,"1.993","10.283","13.30","3.829",0,0,0,0,0,0,1,0,0,"2"
8191,0,1,0,0,0,0,0,0,0,"4.764","19.05","15.40","4.407",0,0,0,0,0,0,0,1,0,"3"
7929,0,0,0,0,1,0,0,0,0,"15.752","39.267","24.10","5.338",0,0,0,0,0,0,1,0,0,"1"
7930,0,0,0,1,0,0,0,0,0,"1.701","9.233","11.80","3.611",0,0,0,0,0,0,1,0,0,"2"
8189,0,0,0,0,0,1,0,0,0,"3.901","10.783","22.20","4.143",0,0,0,0,0,0,1,0,0,"1"
15306,0,0,0,1,0,0,0,0,0,"3.990","13.083","19.60","3.951",0,0,0,1,0,0,0,0,0,"1"
7946,0,0,0,0,1,0,0,0,0,"2.532","4.3","37.40","3.738",0,0,0,0,0,0,1,0,0,"1"
7932,0,0,0,0,1,0,0,0,0,"13.478","27.05","29.60","5.182",0,0,0,0,0,0,1,0,0,"3"
8735,0,0,0,0,0,1,0,0,0,"3.072","9.983","18.80","3.871",0,1,0,0,0,0,0,0,0,"2"
8395,0,1,0,0,0,0,0,0,0,"0.419","10.35","5.50","2.944",0,0,0,0,1,0,0,0,0,"7"
7969,0,0,0,0,1,0,0,0,0,"1.146","20.95","3.70","3.332",0,0,0,0,0,0,1,0,0,"4"
7995,0,0,0,0,1,0,0,0,0,"5.006","32.517","9.50","4.564",0,0,0,0,0,0,1,0,0,"3"
15316,0,0,0,0,1,0,0,0,0,"12.070","21.883","35.70","5.159",0,0,0,0,0,0,1,0,0,"1"
7940,0,0,0,0,0,0,0,0,1,"12.019","34.15","22.50","5.204",0,0,0,0,0,0,0,1,0,"1"
7936,0,0,0,0,1,0,0,0,0,"17.208","46.35","23.50","5.485",0,0,0,0,0,0,1,0,0,"5"
10827,0,1,0,0,0,0,0,0,0,"0.815","12.217","4.40","2.996",0,0,0,0,0,0,0,1,0,"3"
7962,0,0,0,0,0,1,0,0,0,"13.805","21.717","38.30","5.030",0,0,0,0,0,0,1,0,0,"5"
7938,0,0,0,0,0,0,0,0,1,"13.639","22.083","37.60","5.268",0,0,0,0,0,0,0,1,0,"1"
7944,0,1,0,0,0,0,0,0,0,"0.558","11.233","3.40","2.565",0,0,0,0,0,0,1,0,0,"3"
7945,0,0,0,0,0,0,0,0,1,"2.467","13.25","11.30","3.135",0,0,0,0,0,0,0,1,0,"3"
7963,0,0,0,0,0,0,0,0,1,"0.649","7.85","5.10","2.833",0,0,0,0,0,0,0,1,0,"3"
7947,0,0,0,1,0,0,0,0,0,"19.657","73.833","16.00","5.720",0,0,0,0,0,0,0,1,0,"1"
7941,0,0,0,0,0,0,0,0,1,"26.961","47.483","34.30","5.951",0,0,0,0,0,0,0,1,0,"1"
7942,0,0,0,0,0,0,0,0,1,"12.000","38.317","19.00","3.638",0,0,0,0,0,0,0,1,0,"7"
7943,0,1,0,0,0,0,0,0,0,"4.777","31.117","9.40","3.258",0,0,0,0,0,0,1,0,0,"3"
7939,0,0,0,0,0,0,0,0,1,"33.046","35.567","55.90","5.829",0,0,0,0,0,0,0,1,0,"1"
7951,0,0,0,0,1,0,0,0,0,"0.379","6.017","5.80","2.565",0,0,0,0,0,0,1,0,0,"4"
7992,0,0,0,1,0,0,0,0,0,"4.455","29.317","9.60","3.258",0,0,0,0,0,0,1,0,0,"3"
13676,0,0,0,0,0,0,0,0,1,"1.104","7.55","11.40","3.332",0,0,0,0,0,0,0,1,0,"1"
7949,0,0,0,0,0,1,0,0,0,"12.633","24.883","31.50","5.011",0,0,0,0,0,0,1,0,0,"1"
7952,0,0,0,0,0,0,1,0,0,"47.308","59.7","47.60","6.196",0,0,0,0,0,0,1,0,0,"1"
7959,0,0,0,1,0,0,0,0,0,"25.618","44.483","34.90","5.710",0,0,0,0,0,0,1,0,0,"1"
7954,0,0,0,0,0,0,0,0,1,"20.404","6.1","205.80","5.572",0,0,0,0,0,0,0,1,0,"1"
7955,0,0,0,0,0,1,0,0,0,"3.258","16.45","12.10","4.060",0,0,0,0,0,0,1,0,0,"1"
7956,0,0,0,0,1,0,0,0,0,"0.992","11.233","5.60","3.135",0,0,0,0,0,0,1,0,0,"3"
7957,0,1,0,0,0,0,0,0,0,"10.464","40.05","16.00","4.382",0,0,0,0,0,0,0,1,0,"3"
7993,0,0,0,0,1,0,0,0,0,"4.531","7.917","35.80","4.190",0,0,0,0,0,0,1,0,0,"1"
8045,0,0,0,0,0,1,0,0,0,"3.273","9.933","19.60","4.111",0,0,1,0,0,0,0,0,0,"1"
7953,0,0,0,0,0,0,0,0,1,"18.291","36.717","30.00","5.659",0,0,0,0,0,0,0,1,0,"3"
7958,0,0,0,0,1,0,0,0,0,"1.114","4","17.10","3.045",0,0,0,0,0,0,1,0,0,"1"
7961,0,0,0,0,1,0,0,0,0,"13.749","22.383","37.10","5.030",0,0,0,0,0,0,0,1,0,"7"
7960,0,0,0,0,0,1,0,0,0,"1.735","7.383","15.40","3.555",0,0,0,0,0,0,1,0,0,"3"
7967,0,0,0,1,0,0,0,0,0,"4.907","22.35","13.60","4.543",0,0,0,0,0,0,1,0,0,"1"
7966,0,0,0,0,1,0,0,0,0,"9.040","41.05","13.40","5.004",0,0,0,0,0,0,1,0,0,"1"
8055,0,0,0,0,0,0,0,0,1,"1.374","8.2","11.10","3.091",0,0,0,0,1,0,0,0,0,"1"
11241,0,0,0,0,1,0,0,0,0,"1.336","4.517","18.60","3.296",0,0,1,0,0,0,0,0,0,"1"
